n,plus,multi,square
8892,0.000124,0.000105,0.00055
8893,0.00011,0.000105,0.000441
8894,0.00011,0.000105,0.000434
8895,0.00011,0.000105,0.000434
8896,0.000109,0.000104,0.000433
8897,0.00011,0.000105,0.000434
8898,0.00011,0.00011,0.00043
8899,0.000111,0.000105,0.000429
8900,0.00011,0.000104,0.000431
8901,0.00011,0.000105,0.00043
8902,0.000109,0.000104,0.000427
8903,0.00011,0.000105,0.000427
8904,0.00011,0.000104,0.000419
8905,0.000117,0.00011,0.000421
8906,0.00011,0.000105,0.000436
8907,0.00011,0.000105,0.00043
8908,0.00011,0.000105,0.00044
8909,0.00011,0.000104,0.000425
8910,0.00011,0.000104,0.000435
8911,0.000114,0.000104,0.00043
8912,0.000113,0.000111,0.000436
8913,0.000111,0.000104,0.000433
8914,0.00011,0.000104,0.000432
8915,0.00011,0.000106,0.000428
8916,0.00011,0.000105,0.000434
8917,0.00011,0.000104,0.000427
8918,0.000113,0.000104,0.000433
8919,0.00011,0.000111,0.000424
8920,0.00011,0.000105,0.000442
8921,0.00011,0.000105,0.00043
8922,0.00011,0.000105,0.000426
8923,0.00011,0.000104,0.000436
8924,0.000115,0.000104,0.000436
8925,0.00011,0.000104,0.000433
8926,0.00011,0.000111,0.000428
8927,0.000111,0.000104,0.000424
8928,0.000111,0.000104,0.00043
8929,0.00011,0.000104,0.000431
8930,0.000117,0.000105,0.00043
8931,0.000111,0.000105,0.000431
8932,0.00011,0.000105,0.00043
8933,0.000111,0.00011,0.000436
8934,0.000111,0.000104,0.000429
8935,0.000111,0.000105,0.000439
8936,0.00011,0.000105,0.000435
8937,0.000112,0.000105,0.000438
8938,0.00011,0.000104,0.000438
8939,0.00011,0.000105,0.000438
8940,0.00011,0.000111,0.000437
8941,0.00011,0.000105,0.000427
8942,0.00011,0.000104,0.000431
8943,0.000129,0.000104,0.000429
8944,0.00011,0.000105,0.000438
8945,0.00011,0.000104,0.000427
8946,0.000111,0.000105,0.000428
8947,0.00011,0.000111,0.000426
8948,0.00011,0.000108,0.00044
8949,0.000115,0.000106,0.000432
8950,0.000111,0.000105,0.000438
8951,0.00011,0.000105,0.000421
8952,0.000111,0.000105,0.000442
8953,0.00011,0.000104,0.000431
8954,0.00011,0.000111,0.000433
8955,0.00011,0.000105,0.000434
8956,0.000112,0.000105,0.000435
8957,0.00011,0.000104,0.000434
8958,0.000111,0.000105,0.000443
8959,0.000111,0.000105,0.000436
8960,0.000111,0.000105,0.000441
8961,0.00011,0.000109,0.000422
8962,0.000122,0.000105,0.000437
8963,0.00011,0.000191,0.000713
8964,0.000111,0.000203,0.000651
8965,0.00011,0.000188,0.00044
8966,0.000111,0.000188,0.000441
8967,0.000111,0.000193,0.000439
8968,0.000123,0.000194,0.000448
8969,0.000112,0.000192,0.000436
8970,0.000111,0.000138,0.000439
8971,0.000111,0.000106,0.000423
8972,0.000111,0.000106,0.000434
8973,0.000111,0.000105,0.000436
8974,0.000111,0.000105,0.00044
8975,0.000115,0.000111,0.000439
8976,0.000111,0.000106,0.000439
8977,0.000111,0.000105,0.000421
8978,0.000111,0.000105,0.00044
8979,0.000111,0.000105,0.000436
8980,0.000111,0.000105,0.000442
8981,0.000116,0.000105,0.000434
8982,0.000111,0.000111,0.000451
8983,0.000111,0.000105,0.000442
8984,0.000111,0.000106,0.000452
8985,0.000111,0.000105,0.000434
8986,0.000118,0.000105,0.000442
8987,0.000116,0.000106,0.000437
8988,0.000111,0.000104,0.000444
8989,0.000111,0.000113,0.000441
8990,0.000111,0.000105,0.000438
8991,0.000111,0.000106,0.00044
8992,0.000111,0.000106,0.000446
8993,0.000111,0.000104,0.000436
8994,0.000112,0.000106,0.000439
8995,0.000111,0.000105,0.000442
8996,0.000112,0.000111,0.000441
8997,0.000111,0.000106,0.000446
8998,0.000111,0.000106,0.000441
8999,0.000111,0.000105,0.000452
9000,0.000116,0.000104,0.000444
9001,0.000111,0.000105,0.000441
9002,0.000111,0.000104,0.00044
9003,0.000111,0.000111,0.000444
9004,0.000111,0.000106,0.000444
9005,0.000111,0.000105,0.000431
9006,0.000117,0.000106,0.00044
9007,0.000112,0.000106,0.000443
9008,0.00011,0.000106,0.000434
9009,0.000112,0.000105,0.000437
9010,0.000111,0.000111,0.000442
9011,0.000111,0.000106,0.000446
9012,0.000111,0.000111,0.000446
9013,0.000112,0.000106,0.000442
9014,0.000111,0.000109,0.000441
9015,0.000111,0.000106,0.000442
9016,0.000111,0.000111,0.000443
9017,0.000111,0.000106,0.000444
9018,0.000112,0.000105,0.000441
9019,0.000126,0.000106,0.000445
9020,0.000111,0.000105,0.000444
9021,0.000111,0.000106,0.000442
9022,0.000112,0.000106,0.000442
9023,0.000111,0.00011,0.000441
9024,0.000111,0.000106,0.000446
9025,0.000117,0.000105,0.000436
9026,0.000111,0.000105,0.000443
9027,0.000112,0.000106,0.000438
9028,0.000111,0.000106,0.000447
9029,0.000111,0.000106,0.000438
9030,0.000111,0.00011,0.000447
9031,0.000115,0.000106,0.000442
9032,0.000112,0.000106,0.000451
9033,0.000112,0.000105,0.000476
9034,0.000111,0.000106,0.000788
9035,0.000111,0.000106,0.000591
9036,0.000112,0.000105,0.000447
9037,0.000112,0.00012,0.000445
9038,0.000138,0.000106,0.000441
9039,0.000192,0.000106,0.000444
9040,0.000184,0.000106,0.000442
9041,0.000178,0.000105,0.000444
9042,0.000151,0.000106,0.000442
9043,0.000113,0.000106,0.000445
9044,0.000112,0.000112,0.000444
9045,0.000113,0.000105,0.000444
9046,0.000114,0.000106,0.000443
9047,0.000113,0.000106,0.000445
9048,0.00012,0.000106,0.000452
9049,0.000111,0.000106,0.000446
9050,0.000111,0.000105,0.00045
9051,0.000112,0.000111,0.000454
9052,0.000112,0.000106,0.000452
9053,0.000112,0.000105,0.000445
9054,0.000126,0.000106,0.000434
9055,0.000112,0.000105,0.000449
9056,0.000111,0.000105,0.000453
9057,0.000111,0.000106,0.000446
9058,0.000112,0.000105,0.00045
9059,0.000111,0.000105,0.000443
9060,0.000112,0.000105,0.000443
9061,0.000113,0.000105,0.000448
9062,0.00011,0.000106,0.000446
9063,0.000109,0.000106,0.00045
9064,0.000109,0.000106,0.000449
9065,0.00011,0.000109,0.000445
9066,0.00011,0.000106,0.000444
9067,0.000122,0.000107,0.00045
9068,0.00011,0.000105,0.000453
9069,0.000109,0.000105,0.000454
9070,0.00011,0.000107,0.000452
9071,0.00011,0.000112,0.000454
9072,0.00011,0.000106,0.000451
9073,0.000121,0.000106,0.000448
9074,0.000112,0.000106,0.000434
9075,0.00011,0.000109,0.000448
9076,0.000109,0.000106,0.000454
9077,0.00011,0.000106,0.000441
9078,0.00011,0.000111,0.000454
9079,0.00011,0.000107,0.000445
9080,0.000121,0.000106,0.000443
9081,0.00011,0.000105,0.000442
9082,0.00011,0.000105,0.000451
9083,0.000111,0.000106,0.000443
9084,0.00011,0.000106,0.000451
9085,0.00011,0.000111,0.000441
9086,0.000122,0.000106,0.000451
9087,0.00011,0.000106,0.000445
9088,0.00011,0.000106,0.000454
9089,0.000109,0.000106,0.000442
9090,0.00011,0.000106,0.000448
9091,0.00011,0.000106,0.000446
9092,0.000109,0.000119,0.000453
9093,0.000112,0.000107,0.000442
9094,0.00011,0.000106,0.00045
9095,0.00011,0.000105,0.000446
9096,0.00011,0.000106,0.000454
9097,0.00011,0.000106,0.000443
9098,0.000109,0.000106,0.00045
9099,0.000123,0.000107,0.000447
9100,0.00011,0.000106,0.000454
9101,0.00011,0.000107,0.000443
9102,0.00011,0.000106,0.00045
9103,0.000115,0.000106,0.000444
9104,0.000111,0.000107,0.000696
9105,0.000116,0.000107,0.000729
9106,0.00011,0.000107,0.000459
9107,0.00011,0.000105,0.000438
9108,0.00011,0.000105,0.00045
9109,0.00011,0.000106,0.000449
9110,0.00011,0.000106,0.000446
9111,0.00011,0.000107,0.000448
9112,0.000126,0.000113,0.000458
9113,0.00011,0.000107,0.000454
9114,0.00011,0.000106,0.00045
9115,0.000111,0.000106,0.000453
9116,0.00011,0.000106,0.000439
9117,0.00011,0.000106,0.00045
9118,0.000122,0.000107,0.000449
9119,0.00011,0.000111,0.000454
9120,0.00011,0.000106,0.000451
9121,0.00011,0.000106,0.00045
9122,0.00011,0.000107,0.000446
9123,0.00011,0.000107,0.000455
9124,0.00011,0.000106,0.000452
9125,0.000115,0.000106,0.000452
9126,0.000112,0.000112,0.000443
9127,0.000112,0.000106,0.000459
9128,0.000112,0.000106,0.000453
9129,0.000112,0.000106,0.000437
9130,0.000112,0.000107,0.000449
9131,0.000116,0.000107,0.000455
9132,0.000113,0.000107,0.000454
9133,0.000112,0.00012,0.00046
9134,0.000112,0.000106,0.000443
9135,0.000112,0.000106,0.000457
9136,0.000112,0.000106,0.000453
9137,0.000126,0.000107,0.000452
9138,0.000113,0.000107,0.000451
9139,0.000112,0.00011,0.000458
9140,0.000112,0.000108,0.000441
9141,0.000113,0.000107,0.000443
9142,0.000113,0.000107,0.000454
9143,0.000124,0.000106,0.000448
9144,0.000114,0.000106,0.000452
9145,0.000113,0.000106,0.000447
9146,0.000113,0.000114,0.000452
9147,0.000113,0.000106,0.000453
9148,0.000113,0.000106,0.000449
9149,0.000112,0.000106,0.000454
9150,0.000115,0.000107,0.000447
9151,0.000113,0.000106,0.000457
9152,0.000113,0.000107,0.000459
9153,0.000112,0.000112,0.000448
9154,0.000113,0.000106,0.000452
9155,0.000113,0.000107,0.000453
9156,0.000118,0.000107,0.000447
9157,0.000113,0.000106,0.000445
9158,0.000112,0.000106,0.00046
9159,0.000113,0.000106,0.000449
9160,0.000112,0.000114,0.000465
9161,0.000113,0.000107,0.000449
9162,0.000126,0.000107,0.000459
9163,0.000112,0.000106,0.000454
9164,0.000113,0.000107,0.000458
9165,0.000112,0.000106,0.000437
9166,0.000113,0.000106,0.000452
9167,0.000122,0.000109,0.00045
9168,0.000124,0.000108,0.000466
9169,0.000115,0.000107,0.000449
9170,0.000113,0.000107,0.000455
9171,0.000113,0.000106,0.000451
9172,0.000113,0.000107,0.000464
9173,0.000113,0.000107,0.00046
9174,0.000113,0.000108,0.000814
9175,0.000116,0.000107,0.000676
9176,0.000112,0.000107,0.00047
9177,0.000113,0.000105,0.000441
9178,0.000113,0.000106,0.000459
9179,0.000113,0.000107,0.000454
9180,0.000112,0.000112,0.000463
9181,0.00012,0.000107,0.000455
9182,0.000113,0.000107,0.000462
9183,0.000113,0.000107,0.000456
9184,0.000113,0.000107,0.000466
9185,0.000113,0.000107,0.000449
9186,0.000113,0.000107,0.000457
9187,0.000128,0.000114,0.000451
9188,0.000113,0.000106,0.000459
9189,0.000113,0.000107,0.000449
9190,0.000112,0.000108,0.000454
9191,0.000113,0.000107,0.000456
9192,0.000113,0.000107,0.000469
9193,0.000124,0.000107,0.000445
9194,0.000114,0.000113,0.000465
9195,0.000113,0.000108,0.000448
9196,0.000113,0.000108,0.000464
9197,0.000113,0.000107,0.000455
9198,0.000113,0.000128,0.000471
9199,0.000125,0.0002,0.000457
9200,0.000113,0.000196,0.000468
9201,0.000114,0.000198,0.000448
9202,0.000113,0.000202,0.000464
9203,0.000113,0.000184,0.000459
9204,0.000116,0.000114,0.000467
9205,0.000118,0.00011,0.000445
9206,0.000116,0.000111,0.00046
9207,0.000113,0.000112,0.000454
9208,0.000113,0.000111,0.000465
9209,0.000113,0.000108,0.000453
9210,0.000113,0.000109,0.000463
9211,0.000113,0.000107,0.000448
9212,0.000114,0.000106,0.000462
9213,0.000114,0.000106,0.000455
9214,0.000113,0.000106,0.00046
9215,0.000114,0.000107,0.000455
9216,0.000113,0.000113,0.000466
9217,0.000113,0.000107,0.00045
9218,0.000118,0.000105,0.00046
9219,0.000114,0.000106,0.000454
9220,0.000114,0.000106,0.00046
9221,0.000113,0.000108,0.000451
9222,0.000113,0.000107,0.000457
9223,0.000114,0.000115,0.000454
9224,0.00012,0.000107,0.000465
9225,0.000113,0.000106,0.000442
9226,0.000113,0.000106,0.000454
9227,0.000114,0.000106,0.000455
9228,0.000113,0.000106,0.000462
9229,0.000113,0.000106,0.000451
9230,0.000122,0.000115,0.000459
9231,0.000114,0.000106,0.000455
9232,0.000113,0.000105,0.000462
9233,0.000114,0.000106,0.000454
9234,0.000113,0.000106,0.000462
9235,0.000113,0.000106,0.000455
9236,0.000119,0.000106,0.000463
9237,0.000114,0.000112,0.000455
9238,0.000114,0.000106,0.000465
9239,0.000113,0.000105,0.000464
9240,0.000113,0.000106,0.000468
9241,0.000114,0.000107,0.000455
9242,0.000113,0.000107,0.000674
9243,0.000115,0.000107,0.000814
9244,0.000113,0.000112,0.000471
9245,0.000114,0.000107,0.000465
9246,0.000114,0.000107,0.000462
9247,0.000113,0.000108,0.000453
9248,0.000114,0.000107,0.000462
9249,0.00013,0.000107,0.000458
9250,0.000113,0.000107,0.000456
9251,0.000146,0.000108,0.000458
9252,0.000188,0.000107,0.000461
9253,0.000181,0.000107,0.000458
9254,0.000192,0.000107,0.000454
9255,0.000164,0.000108,0.000463
9256,0.000114,0.000107,0.000449
9257,0.000112,0.000107,0.000446
9258,0.000112,0.000109,0.000457
9259,0.000113,0.000107,0.00046
9260,0.000112,0.000107,0.000461
9261,0.000112,0.000107,0.000467
9262,0.000112,0.000107,0.000462
9263,0.000112,0.000107,0.000457
9264,0.000112,0.000114,0.000462
9265,0.000119,0.000106,0.00046
9266,0.000112,0.000106,0.000459
9267,0.000112,0.000111,0.000455
9268,0.000112,0.000108,0.000463
9269,0.000112,0.000107,0.000459
9270,0.000112,0.000108,0.000461
9271,0.000124,0.000112,0.00046
9272,0.000115,0.000107,0.00046
9273,0.000112,0.000108,0.000459
9274,0.000112,0.000106,0.000459
9275,0.000112,0.000107,0.000459
9276,0.000112,0.000106,0.00046
9277,0.000124,0.000107,0.000469
9278,0.000112,0.000112,0.000471
9279,0.000112,0.000107,0.000468
9280,0.000112,0.000106,0.000462
9281,0.000112,0.000107,0.000459
9282,0.000112,0.000107,0.000463
9283,0.000124,0.000108,0.000469
9284,0.000112,0.000107,0.000462
9285,0.000112,0.000111,0.000462
9286,0.000115,0.000107,0.000462
9287,0.000112,0.000107,0.000463
9288,0.000112,0.000107,0.000462
9289,0.000112,0.000106,0.000462
9290,0.000113,0.000107,0.000448
9291,0.000112,0.000113,0.000468
9292,0.000112,0.000107,0.000448
9293,0.000112,0.000107,0.00047
9294,0.000116,0.000107,0.000462
9295,0.000113,0.000107,0.000465
9296,0.000116,0.000107,0.000461
9297,0.000112,0.000108,0.000458
9298,0.000112,0.000112,0.00046
9299,0.000112,0.000108,0.000461
9300,0.000111,0.000107,0.000463
9301,0.000112,0.000107,0.00046
9302,0.000117,0.000107,0.000463
9303,0.000112,0.000107,0.000467
9304,0.000112,0.000107,0.00046
9305,0.000112,0.000111,0.000452
9306,0.000113,0.000107,0.00047
9307,0.000112,0.000107,0.000463
9308,0.000126,0.000107,0.000471
9309,0.000112,0.000107,0.00046
9310,0.000113,0.000107,0.000652
9311,0.000112,0.000107,0.000817
9312,0.000112,0.00011,0.000464
9313,0.000112,0.000107,0.000469
9314,0.000117,0.000108,0.000466
9315,0.000112,0.000107,0.000455
9316,0.000112,0.000107,0.000468
9317,0.000113,0.000107,0.000466
9318,0.000112,0.000114,0.000467
9319,0.000112,0.000108,0.000469
9320,0.000112,0.000107,0.000471
9321,0.000115,0.000107,0.00047
9322,0.000112,0.000108,0.000467
9323,0.000113,0.000107,0.000479
9324,0.000113,0.000107,0.000456
9325,0.000112,0.000112,0.000466
9326,0.000112,0.000107,0.000464
9327,0.000114,0.000108,0.000469
9328,0.000112,0.000107,0.000469
9329,0.000112,0.000107,0.000467
9330,0.000113,0.00011,0.000463
9331,0.000112,0.000108,0.000467
9332,0.000112,0.000109,0.00047
9333,0.000127,0.000107,0.000471
9334,0.000113,0.000107,0.000467
9335,0.000112,0.000108,0.000469
9336,0.000112,0.000107,0.000465
9337,0.000112,0.000108,0.000468
9338,0.000113,0.000113,0.000465
9339,0.000118,0.000109,0.000469
9340,0.000112,0.000107,0.000467
9341,0.000112,0.000108,0.000462
9342,0.000113,0.000107,0.000462
9343,0.000112,0.000108,0.000466
9344,0.000113,0.000107,0.000474
9345,0.000126,0.000113,0.000456
9346,0.000113,0.000108,0.000466
9347,0.000113,0.000108,0.000462
9348,0.000113,0.000108,0.000468
9349,0.000112,0.000108,0.000458
9350,0.000113,0.000108,0.000466
9351,0.000122,0.000108,0.000464
9352,0.000115,0.000113,0.000471
9353,0.000113,0.000107,0.000462
9354,0.000113,0.000109,0.00047
9355,0.000113,0.000107,0.000465
9356,0.000113,0.000107,0.00047
9357,0.000112,0.000107,0.00047
9358,0.00012,0.000108,0.000472
9359,0.000113,0.000109,0.000466
9360,0.000113,0.000107,0.000475
9361,0.000113,0.000107,0.000464
9362,0.000113,0.000108,0.000473
9363,0.000113,0.000108,0.000472
9364,0.000114,0.000108,0.000475
9365,0.000112,0.000114,0.000467
9366,0.000113,0.000108,0.000479
9367,0.000113,0.000108,0.000479
9368,0.000113,0.000108,0.000472
9369,0.000112,0.000108,0.000465
9370,0.000126,0.000107,0.000475
9371,0.000113,0.000107,0.000471
9372,0.000113,0.000113,0.000474
9373,0.000112,0.000108,0.000467
9374,0.000113,0.000108,0.000474
9375,0.000112,0.000108,0.000469
9376,0.000118,0.000108,0.000478
9377,0.000113,0.000108,0.00069
9378,0.000113,0.000108,0.000634
9379,0.000112,0.000121,0.000474
9380,0.000113,0.000108,0.000473
9381,0.000112,0.000108,0.000475
9382,0.000127,0.000107,0.000472
9383,0.000114,0.000107,0.000471
9384,0.000112,0.000108,0.000473
9385,0.000113,0.000119,0.000456
9386,0.000112,0.00011,0.00046
9387,0.000113,0.000108,0.000469
9388,0.000118,0.000107,0.000475
9389,0.000113,0.000108,0.000471
9390,0.000113,0.000108,0.000477
9391,0.000114,0.000108,0.000472
9392,0.000113,0.000114,0.000478
9393,0.000113,0.000108,0.000469
9394,0.000113,0.000111,0.000485
9395,0.000116,0.000108,0.000469
9396,0.000113,0.000109,0.000476
9397,0.000113,0.000108,0.00047
9398,0.000112,0.000108,0.000478
9399,0.000113,0.000109,0.000473
9400,0.000113,0.000108,0.000477
9401,0.000114,0.000108,0.000465
9402,0.000114,0.000108,0.000473
9403,0.000114,0.000109,0.000469
9404,0.000113,0.000108,0.000483
9405,0.000113,0.000113,0.00046
9406,0.000113,0.000108,0.000478
9407,0.000125,0.000108,0.000476
9408,0.000114,0.000109,0.000485
9409,0.000113,0.000108,0.000468
9410,0.000114,0.000109,0.000478
9411,0.000113,0.000108,0.000466
9412,0.000113,0.000114,0.000479
9413,0.000126,0.000109,0.00047
9414,0.000113,0.000108,0.00047
9415,0.000113,0.000108,0.000469
9416,0.000113,0.000109,0.000478
9417,0.000113,0.000108,0.000468
9418,0.000113,0.000109,0.000468
9419,0.000119,0.000124,0.000473
9420,0.000114,0.000108,0.000472
9421,0.000114,0.000108,0.000475
9422,0.000117,0.000109,0.00047
9423,0.000116,0.000108,0.000473
9424,0.000116,0.000109,0.000475
9425,0.000122,0.000118,0.000477
9426,0.000116,0.000109,0.000471
9427,0.000115,0.000108,0.000467
9428,0.000116,0.000168,0.00048
9429,0.000115,0.000189,0.000472
9430,0.000115,0.000218,0.000479
9431,0.000121,0.000195,0.000468
9432,0.000115,0.000203,0.000475
9433,0.000116,0.000114,0.000473
9434,0.000116,0.000109,0.000472
9435,0.000115,0.00011,0.000462
9436,0.000116,0.000109,0.000473
9437,0.000121,0.000108,0.000459
9438,0.000115,0.000108,0.000462
9439,0.000116,0.000108,0.000475
9440,0.000115,0.000109,0.000476
9441,0.000116,0.000114,0.000475
9442,0.000116,0.000109,0.000472
9443,0.00012,0.000109,0.000763
9444,0.000116,0.000108,0.000594
9445,0.000116,0.000108,0.000463
9446,0.000116,0.000108,0.00047
9447,0.000116,0.000108,0.000476
9448,0.000115,0.000114,0.000484
9449,0.000115,0.000108,0.000473
9450,0.000117,0.000108,0.000476
9451,0.000116,0.000108,0.000474
9452,0.000116,0.000108,0.000476
9453,0.000115,0.000109,0.000477
9454,0.000143,0.000141,0.000487
9455,0.000137,0.000113,0.000479
9456,0.000117,0.00011,0.00048
9457,0.000116,0.00011,0.000476
9458,0.000116,0.000113,0.000477
9459,0.000116,0.000111,0.000477
9460,0.000116,0.000111,0.000476
9461,0.0002,0.000117,0.000472
9462,0.000197,0.00011,0.000472
9463,0.000203,0.00011,0.000483
9464,0.000206,0.00011,0.000481
9465,0.000136,0.00011,0.000477
9466,0.000117,0.00011,0.000464
9467,0.000117,0.000111,0.000477
9468,0.000116,0.00011,0.000477
9469,0.000116,0.000109,0.000479
9470,0.000129,0.000109,0.00048
9471,0.000118,0.000111,0.00048
9472,0.000116,0.00011,0.000479
9473,0.000116,0.000109,0.000475
9474,0.000117,0.000116,0.000471
9475,0.000116,0.000111,0.000458
9476,0.000131,0.000111,0.000478
9477,0.000118,0.000109,0.000474
9478,0.000117,0.00011,0.000478
9479,0.000116,0.000109,0.000474
9480,0.000116,0.000109,0.000486
9481,0.000116,0.000111,0.000473
9482,0.000122,0.00011,0.000479
9483,0.000116,0.00011,0.000473
9484,0.000117,0.00011,0.000481
9485,0.00012,0.000109,0.00048
9486,0.000117,0.00011,0.000482
9487,0.000116,0.000117,0.000474
9488,0.000122,0.000108,0.000482
9489,0.000116,0.000111,0.000479
9490,0.000117,0.00011,0.000481
9491,0.000116,0.00011,0.000474
9492,0.000116,0.000109,0.000482
9493,0.000116,0.00011,0.000472
9494,0.000126,0.000117,0.000484
9495,0.000118,0.00011,0.000473
9496,0.000116,0.000111,0.000483
9497,0.000116,0.00011,0.000472
9498,0.000116,0.00011,0.000477
9499,0.000116,0.00011,0.000478
9500,0.000127,0.00011,0.000484
9501,0.000117,0.000112,0.000476
9502,0.000116,0.000111,0.000477
9503,0.000117,0.000111,0.00048
9504,0.000117,0.000111,0.000485
9505,0.000116,0.00011,0.000479
9506,0.000125,0.00011,0.000477
9507,0.000117,0.000115,0.000484
9508,0.000117,0.000111,0.000653
9509,0.000116,0.000111,0.000791
9510,0.000116,0.000111,0.000484
9511,0.000116,0.00011,0.000478
9512,0.000122,0.000111,0.000487
9513,0.000117,0.000111,0.000477
9514,0.000117,0.000112,0.000486
9515,0.000116,0.00011,0.000479
9516,0.000116,0.000111,0.000488
9517,0.000117,0.00011,0.000482
9518,0.000127,0.00011,0.00048
9519,0.000118,0.000111,0.000485
9520,0.000116,0.000117,0.000485
9521,0.000116,0.000111,0.000479
9522,0.000117,0.000114,0.000479
9523,0.000117,0.000112,0.000482
9524,0.000128,0.000111,0.000482
9525,0.000117,0.000111,0.000479
